"plate.name","well","value"
"Pscabrum_SAf2012_Plate6","B03","M10"
"Pscabrum_SAf2012_Plate6","B04","M18"
"Pscabrum_SAf2012_Plate6","B05","M26"
"Pscabrum_SAf2012_Plate6","B06","M33"
"Pscabrum_SAf2012_Plate6","B07","int2"
"Pscabrum_SAf2012_Plate6","B08","MG22_B"
"Pscabrum_SAf2012_Plate6","B09","MG36"
"Pscabrum_SAf2012_Plate6","B10","MG7"
"Pscabrum_SAf2012_Plate6","B11","MG15"
"Pscabrum_SAf2012_Plate6","B12","MG34"
"Pscabrum_SAf2012_Plate6","C01","1607"
"Pscabrum_SAf2012_Plate6","C02","M3"
"Pscabrum_SAf2012_Plate6","C03","M11"
"Pscabrum_SAf2012_Plate6","C04","M19"
"Pscabrum_SAf2012_Plate6","C05","M27"
"Pscabrum_SAf2012_Plate6","C06","M34"
"Pscabrum_SAf2012_Plate6","C07","int3"
"Pscabrum_SAf2012_Plate6","C08","MG23"
"Pscabrum_SAf2012_Plate6","C09","MG37"
"Pscabrum_SAf2012_Plate6","C10","MG8"
"Pscabrum_SAf2012_Plate6","C11","MG19"
"Pscabrum_SAf2012_Plate6","C12","MG35"
"Pscabrum_SAf2012_Plate6","D01","1608"
"Pscabrum_SAf2012_Plate6","D02","M4"
"Pscabrum_SAf2012_Plate6","D03","M12"
"Pscabrum_SAf2012_Plate6","D04","M20"
"Pscabrum_SAf2012_Plate6","D05","M35"
"Pscabrum_SAf2012_Plate6","D06","M28"
"Pscabrum_SAf2012_Plate6","D07","MG3"
"Pscabrum_SAf2012_Plate6","D08","MG25"
"Pscabrum_SAf2012_Plate6","D09","MG38"
"Pscabrum_SAf2012_Plate6","D10","MG9"
"Pscabrum_SAf2012_Plate6","D11","MG20"
"Pscabrum_SAf2012_Plate6","D12","MG39"
"Pscabrum_SAf2012_Plate6","E01","1609"
"Pscabrum_SAf2012_Plate6","E02","M5"
"Pscabrum_SAf2012_Plate6","E03","M13"
"Pscabrum_SAf2012_Plate6","E04","M21"
"Pscabrum_SAf2012_Plate6","E05","M29"
"Pscabrum_SAf2012_Plate6","E06","MG1"
"Pscabrum_SAf2012_Plate6","E07","MG6"
"Pscabrum_SAf2012_Plate6","E08","MG27"
"Pscabrum_SAf2012_Plate6","E09","MG49"
"Pscabrum_SAf2012_Plate6","E10","MG10"
"Pscabrum_SAf2012_Plate6","E11","MG22_A"
"Pscabrum_SAf2012_Plate6","E12","MG40"
"Pscabrum_SAf2012_Plate6","F01","1610"
"Pscabrum_SAf2012_Plate6","F02","M6"
"Pscabrum_SAf2012_Plate6","F03","M14"
"Pscabrum_SAf2012_Plate6","F04","M22"
"Pscabrum_SAf2012_Plate6","F05","M30"
"Pscabrum_SAf2012_Plate6","F06","MG2"
"Pscabrum_SAf2012_Plate6","F07","MG16"
"Pscabrum_SAf2012_Plate6","F08","MG28"
"Pscabrum_SAf2012_Plate6","F09","MG50"
"Pscabrum_SAf2012_Plate6","F10","MG11"
"Pscabrum_SAf2012_Plate6","F11","MG24"
"Pscabrum_SAf2012_Plate6","F12","MG41"
"Pscabrum_SAf2012_Plate6","G01","1611"
"Pscabrum_SAf2012_Plate6","G02","M7"
"Pscabrum_SAf2012_Plate6","G03","M15"
"Pscabrum_SAf2012_Plate6","G04","M23"
"Pscabrum_SAf2012_Plate6","G05","M31"
"Pscabrum_SAf2012_Plate6","G06","MG4"
"Pscabrum_SAf2012_Plate6","G07","MG17"
"Pscabrum_SAf2012_Plate6","G08","MG30"
"Pscabrum_SAf2012_Plate6","G09","MG53"
"Pscabrum_SAf2012_Plate6","G10","MG12"
"Pscabrum_SAf2012_Plate6","G11","MG26"
"Pscabrum_SAf2012_Plate6","G12","MG42_A"
"Pscabrum_SAf2012_Plate6","H01","1612"
"Pscabrum_SAf2012_Plate6","H02","M8"
"Pscabrum_SAf2012_Plate6","H03","M16"
"Pscabrum_SAf2012_Plate6","H04","M24"
"Pscabrum_SAf2012_Plate6","H05","M32_A"
"Pscabrum_SAf2012_Plate6","H06","MG5"
"Pscabrum_SAf2012_Plate6","H07","MG18"
"Pscabrum_SAf2012_Plate6","H08","MG31"
"Pscabrum_SAf2012_Plate6","H09","MG48"
"Pscabrum_SAf2012_Plate6","H10","MG13"
"Pscabrum_SAf2012_Plate6","H11","MG29"
"Pscabrum_SAf2012_Plate6","H12","MG42_B"
"Pscabrum_SAf2012_Plate7","A01","MG43"
"Pscabrum_SAf2012_Plate7","A02","MG56"
"Pscabrum_SAf2012_Plate7","A03","MB4"
"Pscabrum_SAf2012_Plate7","A04","MB12"
"Pscabrum_SAf2012_Plate7","A05","ORW14"
"Pscabrum_SAf2012_Plate7","A06","ORW25"
"Pscabrum_SAf2012_Plate7","A07","ORW19"
"Pscabrum_SAf2012_Plate7","A08","PK_C"
"Pscabrum_SAf2012_Plate7","A09","PK18"
"Pscabrum_SAf2012_Plate7","A10","PK5_B"
"Pscabrum_SAf2012_Plate7","A11","PK22"
"Pscabrum_SAf2012_Plate7","A12","PH3"
"Pscabrum_SAf2012_Plate7","B01","MG44"
"Pscabrum_SAf2012_Plate7","B02","MG57"
"Pscabrum_SAf2012_Plate7","B03","MB5"
"Pscabrum_SAf2012_Plate7","B04","MB13"
"Pscabrum_SAf2012_Plate7","B05","ORW15"
"Pscabrum_SAf2012_Plate7","B06","ORW5"
"Pscabrum_SAf2012_Plate7","B07","ORW20"
"Pscabrum_SAf2012_Plate7","B08","PK_D"
"Pscabrum_SAf2012_Plate7","B09","PK19"
"Pscabrum_SAf2012_Plate7","B10","PK6"
"Pscabrum_SAf2012_Plate7","B11","PK3"
"Pscabrum_SAf2012_Plate7","B12","PH5"
"Pscabrum_SAf2012_Plate7","C01","MG45"
"Pscabrum_SAf2012_Plate7","C02","MG58"
"Pscabrum_SAf2012_Plate7","C03","MB6"
"Pscabrum_SAf2012_Plate7","C04","MB14"
"Pscabrum_SAf2012_Plate7","C05","ORW16"
"Pscabrum_SAf2012_Plate7","C06","ORW6"
"Pscabrum_SAf2012_Plate7","C07","ORW22"
"Pscabrum_SAf2012_Plate7","C08","PK1"
"Pscabrum_SAf2012_Plate7","C09","PK20"
"Pscabrum_SAf2012_Plate7","C10","PK7"
"Pscabrum_SAf2012_Plate7","C11","PK9"
"Pscabrum_SAf2012_Plate7","C12","PH6"
"Pscabrum_SAf2012_Plate7","D01","MG46"
"Pscabrum_SAf2012_Plate7","D02","MG59"
"Pscabrum_SAf2012_Plate7","D03","MB7"
"Pscabrum_SAf2012_Plate7","D04","MB15"
"Pscabrum_SAf2012_Plate7","D05","ORW17"
"Pscabrum_SAf2012_Plate7","D06","ORW7"
"Pscabrum_SAf2012_Plate7","D07","ORW23"
"Pscabrum_SAf2012_Plate7","D08","PK11"
"Pscabrum_SAf2012_Plate7","D09","PK21"
"Pscabrum_SAf2012_Plate7","D10","PK8"
"Pscabrum_SAf2012_Plate7","D11","PH10"
"Pscabrum_SAf2012_Plate7","D12","PH1"
"Pscabrum_SAf2012_Plate7","E01","MG47"
"Pscabrum_SAf2012_Plate7","E02","MG60"
"Pscabrum_SAf2012_Plate7","E03","MB8"
"Pscabrum_SAf2012_Plate7","E04","MB16"
"Pscabrum_SAf2012_Plate7","E05","ORW18"
"Pscabrum_SAf2012_Plate7","E06","ORW8"
"Pscabrum_SAf2012_Plate7","E07","ORW3"
"Pscabrum_SAf2012_Plate7","E08","PK12"
"Pscabrum_SAf2012_Plate7","E09","PK23"
"Pscabrum_SAf2012_Plate7","E10","PK10"
"Pscabrum_SAf2012_Plate7","E11","PH13"
"Pscabrum_SAf2012_Plate7","E12","PH11"
"Pscabrum_SAf2012_Plate7","F01","MG52"
"Pscabrum_SAf2012_Plate7","F02","MB1"
"Pscabrum_SAf2012_Plate7","F03","MB9"
"Pscabrum_SAf2012_Plate7","F04","ORW11"
"Pscabrum_SAf2012_Plate7","F05","ORW2"
"Pscabrum_SAf2012_Plate7","F06","ORW9"
"Pscabrum_SAf2012_Plate7","F07","ORW4"
"Pscabrum_SAf2012_Plate7","F08","PK13"
"Pscabrum_SAf2012_Plate7","F09","PK24"
"Pscabrum_SAf2012_Plate7","F10","PK14"
"Pscabrum_SAf2012_Plate7","F11","PH14"
"Pscabrum_SAf2012_Plate7","F12","PH12"
"Pscabrum_SAf2012_Plate7","G01","MG54_A"
"Pscabrum_SAf2012_Plate7","G02","MB2"
"Pscabrum_SAf2012_Plate7","G03","MB10"
"Pscabrum_SAf2012_Plate7","G04","ORW10"
"Pscabrum_SAf2012_Plate7","G05","ORW21"
"Pscabrum_SAf2012_Plate7","G06","ORW1"
"Pscabrum_SAf2012_Plate7","G07","PK_A"
"Pscabrum_SAf2012_Plate7","G08","PK15"
"Pscabrum_SAf2012_Plate7","G09","PK4"
"Pscabrum_SAf2012_Plate7","G10","PK16"
"Pscabrum_SAf2012_Plate7","G11","PH16"
"Pscabrum_SAf2012_Plate7","G12","PH15"
"Pscabrum_SAf2012_Plate7","H01","MG54_B"
"Pscabrum_SAf2012_Plate7","H02","MB3"
"Pscabrum_SAf2012_Plate7","H03","MB11"
"Pscabrum_SAf2012_Plate7","H04","ORW12"
"Pscabrum_SAf2012_Plate7","H05","ORW24"
"Pscabrum_SAf2012_Plate7","H06","ORW13"
"Pscabrum_SAf2012_Plate7","H07","PK_B"
"Pscabrum_SAf2012_Plate7","H08","PK17"
"Pscabrum_SAf2012_Plate7","H09","PK5_A"
"Pscabrum_SAf2012_Plate7","H10","PK2"
"Pscabrum_SAf2012_Plate7","H11","PH2"
"Pscabrum_SAf2012_Plate7","H12","PH17"
"Pscabrum_SAf2012_Plate8","A01","PH18"
"Pscabrum_SAf2012_Plate8","A02","PH8"
"Pscabrum_SAf2012_Plate8","A03","LG16"
"Pscabrum_SAf2012_Plate8","A04","carn_144_1"
"Pscabrum_SAf2012_Plate8","A05","carn_293_3"
"Pscabrum_SAf2012_Plate8","A06","carn_142_9"
"Pscabrum_SAf2012_Plate8","A07","carn_142_10"
"Pscabrum_SAf2012_Plate8","A08","ark_6"
"Pscabrum_SAf2012_Plate8","A09","ark_14"
"Pscabrum_SAf2012_Plate8","A10","ark_22"
"Pscabrum_SAf2012_Plate8","A11","ark_30"
"Pscabrum_SAf2012_Plate8","A12","ark_38"
"Pscabrum_SAf2012_Plate8","B01","PH19"
"Pscabrum_SAf2012_Plate8","B02","PH9"
"Pscabrum_SAf2012_Plate8","B03","LG18"
"Pscabrum_SAf2012_Plate8","B04","carn_144_2"
"Pscabrum_SAf2012_Plate8","B05","carn_288_2"
"Pscabrum_SAf2012_Plate8","B06","carn_142_3"
"Pscabrum_SAf2012_Plate8","B07","myrh_142_1"
"Pscabrum_SAf2012_Plate8","B08","ark_7"
"Pscabrum_SAf2012_Plate8","B09","ark_15"
"Pscabrum_SAf2012_Plate8","B10","ark_23"
"Pscabrum_SAf2012_Plate8","B11","ark_31"
"Pscabrum_SAf2012_Plate8","B12","ark_39"
"Pscabrum_SAf2012_Plate8","C01","PH20"
"Pscabrum_SAf2012_Plate8","C02","LG12"
"Pscabrum_SAf2012_Plate8","C03","LG19"
"Pscabrum_SAf2012_Plate8","C04","carn_144_3"
"Pscabrum_SAf2012_Plate8","C05","carn_29_2"
"Pscabrum_SAf2012_Plate8","C06","carn_142_4"
"Pscabrum_SAf2012_Plate8","C07","myrh_142_2"
"Pscabrum_SAf2012_Plate8","C08","ark_8"
"Pscabrum_SAf2012_Plate8","C09","ark_16"
"Pscabrum_SAf2012_Plate8","C10","ark_24"
"Pscabrum_SAf2012_Plate8","C11","ark_32"
"Pscabrum_SAf2012_Plate8","C12","ark_40"
"Pscabrum_SAf2012_Plate8","D01","PH21"
"Pscabrum_SAf2012_Plate8","D02","LG13"
"Pscabrum_SAf2012_Plate8","D03","LG20"
"Pscabrum_SAf2012_Plate8","D04","carn_144_4"
"Pscabrum_SAf2012_Plate8","D05","carn_2"
"Pscabrum_SAf2012_Plate8","D06","carn_142_5"
"Pscabrum_SAf2012_Plate8","D07","ark_1"
"Pscabrum_SAf2012_Plate8","D08","ark_9"
"Pscabrum_SAf2012_Plate8","D09","ark_17"
"Pscabrum_SAf2012_Plate8","D10","ark_25"
"Pscabrum_SAf2012_Plate8","D11","ark_33"
"Pscabrum_SAf2012_Plate8","D12","carn_20_1"
"Pscabrum_SAf2012_Plate8","E01","PH22"
"Pscabrum_SAf2012_Plate8","E02","LG17"
"Pscabrum_SAf2012_Plate8","E03","LG9"
"Pscabrum_SAf2012_Plate8","E04","carn_144_5"
"Pscabrum_SAf2012_Plate8","E05","carnunk_142"
"Pscabrum_SAf2012_Plate8","E06","carn_142_6"
"Pscabrum_SAf2012_Plate8","E07","ark_2"
"Pscabrum_SAf2012_Plate8","E08","ark_10"
"Pscabrum_SAf2012_Plate8","E09","ark_18"
"Pscabrum_SAf2012_Plate8","E10","ark_26"
"Pscabrum_SAf2012_Plate8","E11","ark_34"
"Pscabrum_SAf2012_Plate8","E12","carn_20_2"
"Pscabrum_SAf2012_Plate8","F01","PH23"
"Pscabrum_SAf2012_Plate8","F02","LG28"
"Pscabrum_SAf2012_Plate8","F03","160A_8"
"Pscabrum_SAf2012_Plate8","F04","carn_144_6"
"Pscabrum_SAf2012_Plate8","F05","carnpulch_142"
"Pscabrum_SAf2012_Plate8","F06","carn_142_7"
"Pscabrum_SAf2012_Plate8","F07","ark_3"
"Pscabrum_SAf2012_Plate8","F08","ark_11"
"Pscabrum_SAf2012_Plate8","F09","ark_19"
"Pscabrum_SAf2012_Plate8","F10","ark_27"
"Pscabrum_SAf2012_Plate8","F11","ark_35"
"Pscabrum_SAf2012_Plate8","F12","carn_21_4"
"Pscabrum_SAf2012_Plate8","G01","PH4"
"Pscabrum_SAf2012_Plate8","G02","LG5"
"Pscabrum_SAf2012_Plate8","G03","160A_9"
"Pscabrum_SAf2012_Plate8","G04","carn_144_7"
"Pscabrum_SAf2012_Plate8","G05","carnunk_142_2"
"Pscabrum_SAf2012_Plate8","G06","carn_142_8"
"Pscabrum_SAf2012_Plate8","G07","ark_4"
"Pscabrum_SAf2012_Plate8","G08","ark_12"
"Pscabrum_SAf2012_Plate8","G09","ark_20"
"Pscabrum_SAf2012_Plate8","G10","ark_28"
"Pscabrum_SAf2012_Plate8","G11","ark_36"
"Pscabrum_SAf2012_Plate8","G12","289_1"
"Pscabrum_SAf2012_Plate8","H01","PH7"
"Pscabrum_SAf2012_Plate8","H02","LG15"
"Pscabrum_SAf2012_Plate8","H03","160A_10"
"Pscabrum_SAf2012_Plate8","H04","carn_144_8"
"Pscabrum_SAf2012_Plate8","H05","carn_142_1"
"Pscabrum_SAf2012_Plate8","H06","carn_142_2"
"Pscabrum_SAf2012_Plate8","H07","ark_5"
"Pscabrum_SAf2012_Plate8","H08","ark_13"
"Pscabrum_SAf2012_Plate8","H09","ark_21"
"Pscabrum_SAf2012_Plate8","H10","ark_29"
"Pscabrum_SAf2012_Plate8","H11","ark_37"
"Pscabrum_SAf2012_Plate8","H12","289_2"
